"","subject","block","trial","rt","card1","card2","ch_card","unch_card","key1","key2","response_key","ch_key","unch_key","reward","reward_oneback","prob_ch","prob_unch","stay_card","stay_key","stay_unch","reoffer_ch_card","reoffer_unch_card","reoffer_ch_key","reoffer_unch_key","accuracy","delta_exp_value","number_inattention","instructions_mistakes","bonus","card_in_left","card_in_middle_left","card_in_middle_right","card_in_right","counterbalance_reward","counterbalance_stimuli","prob_reward_1","prob_reward_2","prob_reward_3","prob_reward_4","exclude_trial_omission","exclude_inattention"
"15548",83,"1",40,1777,"red","cyan","cyan","red","middle_left","left","s","left","middle_left","0","1",0.594,0.508,1,0,0,1,1,0,1,1,0.086,0,1,0,"cyan","red","null","null",1,2,0.594,0.508,0.846,0.357,FALSE,FALSE
"15549",83,"1",41,1889,"red","cyan","red","cyan","right","left","k","right","left","0","0",0.344,0.611,0,0,0,1,1,1,0,0,0.267,0,1,0,"cyan","null","null","red",1,2,0.611,0.53,0.83,0.344,FALSE,FALSE
"15550",83,"1",42,1545,"red","cyan","red","cyan","middle_left","right","f","middle_left","right","1","0",0.555,0.387,1,0,0,1,1,1,0,1,0.168,0,1,0.005,"null","red","null","cyan",1,2,0.639,0.555,0.85,0.387,FALSE,FALSE
"15551",83,"1",43,731,"red","cyan","red","cyan","middle_left","right","f","middle_left","right","0","1",0.526,0.371,1,1,0,1,1,1,1,1,0.155,0,1,0,"null","red","null","cyan",1,2,0.626,0.526,0.834,0.371,FALSE,FALSE
"15552",83,"1",44,1673,"red","cyan","red","cyan","left","middle_left","s","left","middle_left","0","0",0.625,0.523,1,0,0,1,1,1,0,1,0.102,0,1,0,"red","cyan","null","null",1,2,0.625,0.523,0.82,0.39,FALSE,FALSE
"15553",83,"1",45,975,"red","cyan","red","cyan","middle_right","right","h","middle_right","right","1","0",0.827,0.379,1,0,0,1,1,0,0,1,0.448,0,1,0.005,"null","null","red","cyan",1,2,0.607,0.503,0.827,0.379,FALSE,FALSE
"15554",83,"1",46,877,"red","cyan","cyan","red","left","middle_left","f","middle_left","left","1","1",0.499,0.604,0,0,0,1,1,0,0,0,0.105,0,1,0.005,"red","cyan","null","null",1,2,0.604,0.499,0.822,0.375,FALSE,FALSE
"15555",83,"1",47,872,"red","cyan","red","cyan","middle_left","left","f","middle_left","left","0","1",0.533,0.613,0,1,0,1,1,1,1,0,0.08,0,1,0,"cyan","red","null","null",1,2,0.613,0.533,0.808,0.422,FALSE,FALSE
"15556",83,"1",48,1315,"red","cyan","red","cyan","right","middle_left","k","right","middle_left","0","0",0.422,0.543,1,0,0,1,1,1,0,0,0.121,0,1,0,"null","cyan","null","red",1,2,0.629,0.543,0.792,0.422,FALSE,FALSE
"15557",83,"1",49,1142,"red","cyan","cyan","red","middle_left","left","s","left","middle_left","0","0",0.598,0.513,0,0,0,1,1,0,1,1,0.085,0,1,0,"cyan","red","null","null",1,2,0.598,0.513,0.769,0.416,FALSE,FALSE
"15558",83,"1",50,1302,"red","cyan","red","cyan","left","right","s","left","right","1","0",0.621,0.427,0,1,0,1,1,1,0,1,0.194,0,1,0.005,"red","null","null","cyan",1,2,0.621,0.514,0.758,0.427,FALSE,FALSE
"15559",83,"2",51,783,"red","cyan","cyan","red","right","middle_left","f","middle_left","right","0","1",0.506,0.428,0,0,0,1,1,0,1,1,0.078,0,1,0,"null","cyan","null","red",1,2,0.631,0.506,0.766,0.428,FALSE,FALSE
"15560",83,"2",52,1042,"red","cyan","cyan","red","middle_left","middle_right","h","middle_right","middle_left","0","0",0.758,0.489,1,0,0,1,1,1,0,1,0.269,0,1,0,"null","red","cyan","null",1,2,0.627,0.489,0.758,0.441,FALSE,FALSE
"15561",83,"2",53,875,"red","cyan","cyan","red","middle_left","left","s","left","middle_left","1","0",0.604,0.465,1,0,0,1,1,0,1,1,0.139,0,1,0.005,"cyan","red","null","null",1,2,0.604,0.465,0.758,0.45,FALSE,FALSE
"15562",83,"2",54,809,"red","cyan","cyan","red","middle_left","right","k","right","middle_left","1","1",0.493,0.467,1,0,0,1,1,0,1,1,0.026,0,1,0.005,"null","red","null","cyan",1,2,0.628,0.467,0.774,0.493,FALSE,FALSE
"15563",83,"2",55,871,"red","cyan","red","cyan","right","middle_right","k","right","middle_right","1","1",0.516,0.776,0,1,0,1,1,1,0,0,0.26,0,1,0.005,"null","null","cyan","red",1,2,0.633,0.467,0.776,0.516,FALSE,FALSE
"15564",83,"2",56,661,"red","cyan","red","cyan","right","middle_right","k","right","middle_right","0","1",0.467,0.774,1,1,0,1,1,1,1,0,0.307,0,1,0,"null","null","cyan","red",1,2,0.614,0.467,0.774,0.467,FALSE,FALSE
"15565",83,"2",57,864,"red","cyan","cyan","red","middle_right","left","s","left","middle_right","1","0",0.632,0.773,0,0,0,1,1,0,1,0,0.141,0,1,0.005,"cyan","null","red","null",1,2,0.632,0.454,0.773,0.491,FALSE,FALSE
"15566",83,"2",58,1218,"red","cyan","red","cyan","right","middle_left","k","right","middle_left","1","1",0.501,0.431,0,0,0,1,1,0,0,1,0.07,0,1,0.005,"null","cyan","null","red",1,2,0.642,0.431,0.779,0.501,FALSE,FALSE
"15567",83,"2",59,721,"red","cyan","cyan","red","right","middle_left","f","middle_left","right","1","1",0.409,0.52,0,0,1,1,1,1,1,0,0.111,0,1,0.005,"null","cyan","null","red",1,2,0.665,0.409,0.78,0.52,FALSE,FALSE
"15568",83,"2",60,755,"red","cyan","red","cyan","left","right","s","left","right","0","1",0.676,0.531,0,0,0,1,1,0,1,1,0.145,0,1,0,"red","null","null","cyan",1,2,0.676,0.405,0.814,0.531,FALSE,FALSE
"15569",83,"2",61,1163,"red","cyan","red","cyan","left","middle_right","s","left","middle_right","1","0",0.713,0.819,1,1,0,1,1,1,0,0,0.106,0,1,0.005,"red","null","cyan","null",1,2,0.713,0.408,0.819,0.535,FALSE,FALSE
"15570",83,"2",62,956,"red","cyan","red","cyan","middle_right","left","h","middle_right","left","0","1",0.801,0.668,1,0,1,1,1,1,1,1,0.133,0,1,0,"cyan","null","red","null",1,2,0.668,0.4,0.801,0.515,FALSE,FALSE
"15571",83,"2",63,949,"red","cyan","cyan","red","middle_right","right","k","right","middle_right","0","0",0.535,0.841,0,0,0,1,1,1,0,0,0.306,0,1,0,"null","null","red","cyan",1,2,0.676,0.394,0.841,0.535,FALSE,FALSE
"15572",83,"2",64,1231,"red","cyan","cyan","red","middle_left","middle_right","h","middle_right","middle_left","1","0",0.845,0.395,1,0,1,1,1,0,1,1,0.45,0,1,0.005,"null","red","cyan","null",1,2,0.711,0.395,0.845,0.507,FALSE,FALSE
"15573",83,"2",65,817,"red","cyan","cyan","red","middle_left","left","s","left","middle_left","1","1",0.663,0.412,1,0,0,1,1,0,1,1,0.251,0,1,0.005,"cyan","red","null","null",1,2,0.663,0.412,0.836,0.477,FALSE,FALSE
"15574",83,"2",66,841,"red","cyan","red","cyan","right","middle_right","k","right","middle_right","0","1",0.487,0.85,0,0,0,1,1,0,0,0,0.363,0,1,0,"null","null","cyan","red",1,2,0.637,0.398,0.85,0.487,FALSE,FALSE
"15575",83,"2",67,663,"red","cyan","red","cyan","left","middle_right","s","left","middle_right","1","0",0.641,0.85,1,0,0,1,1,0,1,0,0.209,0,1,0.005,"red","null","cyan","null",1,2,0.641,0.411,0.85,0.475,FALSE,FALSE
"15576",83,"2",68,623,"red","cyan","cyan","red","middle_right","left","s","left","middle_right","1","1",0.652,0.85,0,1,0,1,1,1,1,0,0.198,0,1,0.005,"cyan","null","red","null",1,2,0.652,0.413,0.85,0.527,FALSE,FALSE
"15577",83,"2",69,603,"red","cyan","red","cyan","left","middle_right","s","left","middle_right","1","1",0.631,0.85,0,1,0,1,1,1,1,0,0.219,0,1,0.005,"red","null","cyan","null",1,2,0.631,0.386,0.85,0.583,FALSE,FALSE
"15578",83,"2",70,693,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","1","1",0.85,0.569,0,0,1,1,1,0,1,1,0.281,0,1,0.005,"null","null","cyan","red",1,2,0.623,0.394,0.85,0.569,FALSE,FALSE
"15579",83,"2",71,537,"red","cyan","cyan","red","middle_left","left","s","left","middle_left","0","1",0.655,0.396,1,0,0,1,1,0,0,1,0.259,0,1,0,"cyan","red","null","null",1,2,0.655,0.396,0.824,0.555,FALSE,FALSE
"15580",83,"2",72,461,"red","cyan","red","cyan","middle_left","left","f","middle_left","left","0","0",0.385,0.662,0,0,1,1,1,1,1,0,0.277,0,1,0,"cyan","red","null","null",1,2,0.662,0.385,0.846,0.573,FALSE,FALSE
"15581",83,"2",73,608,"red","cyan","red","cyan","left","middle_left","s","left","middle_left","1","0",0.685,0.407,1,0,1,1,1,1,1,1,0.278,0,1,0.005,"red","cyan","null","null",1,2,0.685,0.407,0.85,0.581,FALSE,FALSE
"15582",83,"2",74,721,"red","cyan","red","cyan","left","right","s","left","right","1","1",0.687,0.535,1,1,0,1,1,1,0,1,0.152,0,1,0.005,"red","null","null","cyan",1,2,0.687,0.412,0.85,0.535,FALSE,FALSE
"15583",83,"2",75,966,"red","cyan","red","cyan","middle_right","right","h","middle_right","right","1","1",0.847,0.519,1,0,0,1,1,0,1,1,0.328,0,1,0.005,"null","null","red","cyan",1,2,0.656,0.408,0.847,0.519,FALSE,FALSE
"15584",83,"2",76,699,"red","cyan","cyan","red","right","left","s","left","right","1","1",0.662,0.48,0,0,0,1,1,0,1,1,0.182,0,1,0.005,"cyan","null","null","red",1,2,0.662,0.371,0.836,0.48,FALSE,FALSE
"15585",83,"2",77,515,"red","cyan","cyan","red","middle_right","left","s","left","middle_right","1","1",0.692,0.83,1,1,0,1,1,1,0,0,0.138,0,1,0.005,"cyan","null","red","null",1,2,0.692,0.407,0.83,0.453,FALSE,FALSE
"15586",83,"2",78,823,"red","cyan","red","cyan","middle_right","middle_left","h","middle_right","middle_left","0","1",0.825,0.399,0,0,1,1,1,0,1,1,0.426,0,1,0,"null","cyan","red","null",1,2,0.731,0.399,0.825,0.475,FALSE,FALSE
"15587",83,"2",79,955,"red","cyan","red","cyan","middle_right","right","h","middle_right","right","1","0",0.8,0.501,1,1,0,1,1,1,0,1,0.299,0,1,0.005,"null","null","red","cyan",1,2,0.723,0.378,0.8,0.501,FALSE,FALSE
"15588",83,"2",80,656,"red","cyan","cyan","red","middle_left","left","s","left","middle_left","1","1",0.72,0.362,0,0,0,1,1,0,0,1,0.358,0,1,0.005,"cyan","red","null","null",1,2,0.72,0.362,0.788,0.499,FALSE,FALSE
"15589",83,"2",81,693,"red","cyan","red","cyan","left","right","s","left","right","1","1",0.704,0.487,0,1,0,1,1,1,0,1,0.217,0,1,0.005,"red","null","null","cyan",1,2,0.704,0.375,0.828,0.487,FALSE,FALSE
"15590",83,"2",82,606,"red","cyan","red","cyan","middle_right","right","h","middle_right","right","1","1",0.837,0.494,1,0,0,1,1,0,1,1,0.343,0,1,0.005,"null","null","red","cyan",1,2,0.723,0.351,0.837,0.494,FALSE,FALSE
"15591",83,"2",83,581,"red","cyan","red","cyan","left","right","s","left","right","1","1",0.738,0.529,1,0,0,1,1,0,1,1,0.209,0,1,0.005,"red","null","null","cyan",1,2,0.738,0.359,0.832,0.529,FALSE,FALSE
"15592",83,"2",84,656,"red","cyan","cyan","red","left","middle_left","f","middle_left","left","0","1",0.388,0.773,0,0,0,1,1,1,0,0,0.385,0,1,0,"red","cyan","null","null",1,2,0.773,0.388,0.846,0.547,FALSE,FALSE
"15593",83,"2",85,449,"red","cyan","cyan","red","middle_right","left","s","left","middle_right","1","0",0.79,0.811,1,0,1,1,1,0,1,0,0.021,0,1,0.005,"cyan","null","red","null",1,2,0.79,0.374,0.811,0.581,FALSE,FALSE
"15594",83,"2",86,712,"red","cyan","cyan","red","middle_right","middle_left","f","middle_left","middle_right","0","1",0.371,0.796,1,0,0,1,1,0,1,0,0.425,0,1,0,"null","cyan","red","null",1,2,0.758,0.371,0.796,0.559,FALSE,FALSE
"15595",83,"2",87,1093,"red","cyan","cyan","red","middle_left","middle_right","h","middle_right","middle_left","0","0",0.796,0.396,1,0,1,1,1,1,1,1,0.4,0,1,0,"null","red","cyan","null",1,2,0.742,0.396,0.796,0.537,FALSE,FALSE
"15596",83,"2",88,1019,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","1","0",0.772,0.523,1,1,0,1,1,1,0,1,0.249,0,1,0.005,"null","null","cyan","red",1,2,0.752,0.418,0.772,0.523,FALSE,FALSE
"15597",83,"2",89,483,"red","cyan","red","cyan","left","middle_right","s","left","middle_right","1","1",0.785,0.777,0,0,0,1,1,1,0,1,0.00800000000000001,0,1,0.005,"red","null","cyan","null",1,2,0.785,0.424,0.777,0.543,FALSE,FALSE
"15598",83,"2",90,494,"red","cyan","cyan","red","middle_right","left","s","left","middle_right","0","1",0.77,0.777,0,1,0,1,1,1,1,0,0.00700000000000001,0,1,0,"cyan","null","red","null",1,2,0.77,0.444,0.777,0.54,FALSE,FALSE
"15599",83,"2",93,617,"red","cyan","cyan","red","middle_left","left","s","left","middle_left","1","1",0.775,0.495,1,1,0,1,1,1,1,1,0.28,0,1,0.005,"cyan","red","null","null",1,2,0.775,0.495,0.806,0.566,FALSE,FALSE
"15600",83,"2",94,2159,"red","cyan","cyan","red","middle_right","middle_left","f","middle_left","middle_right","1","1",0.496,0.834,1,0,1,1,1,0,1,0,0.338,0,1,0.005,"null","cyan","red","null",1,2,0.767,0.496,0.834,0.577,FALSE,FALSE
"15601",83,"2",95,548,"red","cyan","cyan","red","right","left","s","left","right","1","1",0.774,0.559,1,0,0,1,1,0,0,1,0.215,0,1,0.005,"cyan","null","null","red",1,2,0.774,0.486,0.85,0.559,FALSE,FALSE
"15602",83,"2",96,1490,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","1","1",0.85,0.537,1,0,0,1,1,0,1,1,0.313,0,1,0.005,"null","null","cyan","red",1,2,0.734,0.477,0.85,0.537,FALSE,FALSE
"15603",83,"2",97,517,"red","cyan","cyan","red","middle_left","left","s","left","middle_left","1","1",0.732,0.489,1,0,0,1,1,0,0,1,0.243,0,1,0.005,"cyan","red","null","null",1,2,0.732,0.489,0.832,0.552,FALSE,FALSE
"15604",83,"2",98,681,"red","cyan","red","cyan","middle_right","right","h","middle_right","right","1","1",0.811,0.534,0,0,0,1,1,0,0,1,0.277,0,1,0.005,"null","null","red","cyan",1,2,0.74,0.481,0.811,0.534,FALSE,FALSE
"15605",83,"2",99,779,"red","cyan","cyan","red","middle_right","middle_left","f","middle_left","middle_right","0","1",0.48,0.781,0,0,0,1,1,1,0,0,0.301,0,1,0,"null","cyan","red","null",1,2,0.729,0.48,0.781,0.559,FALSE,FALSE
"15606",83,"2",100,624,"red","cyan","cyan","red","right","left","s","left","right","1","0",0.751,0.554,1,0,0,1,1,0,0,1,0.197,0,1,0.005,"cyan","null","null","red",1,2,0.751,0.457,0.806,0.554,FALSE,FALSE
"15607",83,"3",101,651,"red","cyan","red","cyan","middle_left","right","f","middle_left","right","1","1",0.448,0.579,0,0,0,1,1,0,1,0,0.131,0,1,0.005,"null","red","null","cyan",1,2,0.75,0.448,0.823,0.579,FALSE,FALSE
"15608",83,"3",102,596,"red","cyan","cyan","red","middle_left","left","s","left","middle_left","1","1",0.707,0.447,0,0,0,1,1,1,0,1,0.26,0,1,0.005,"cyan","red","null","null",1,2,0.707,0.447,0.812,0.58,FALSE,FALSE
"15609",83,"3",103,883,"red","cyan","red","cyan","middle_right","right","h","middle_right","right","1","1",0.814,0.561,0,0,0,1,1,0,0,1,0.253,0,1,0.005,"null","null","red","cyan",1,2,0.72,0.479,0.814,0.561,FALSE,FALSE
"15610",83,"3",104,445,"red","cyan","red","cyan","left","right","s","left","right","1","1",0.728,0.572,1,0,0,1,1,0,1,1,0.156,0,1,0.005,"red","null","null","cyan",1,2,0.728,0.496,0.805,0.572,FALSE,FALSE
"15611",83,"3",105,611,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","0","1",0.771,0.569,0,0,0,1,1,0,1,1,0.202,0,1,0,"null","null","cyan","red",1,2,0.729,0.496,0.771,0.569,FALSE,FALSE
"15612",83,"3",106,700,"red","cyan","cyan","red","right","middle_left","f","middle_left","right","1","0",0.496,0.578,1,0,0,1,1,0,1,0,0.082,0,1,0.005,"null","cyan","null","red",1,2,0.733,0.496,0.737,0.578,FALSE,FALSE
"15613",83,"3",107,418,"red","cyan","cyan","red","middle_right","left","s","left","middle_right","1","1",0.748,0.739,1,0,0,1,1,0,0,1,0.00900000000000001,0,1,0.005,"cyan","null","red","null",1,2,0.748,0.469,0.739,0.606,FALSE,FALSE
"15614",83,"3",108,755,"red","cyan","cyan","red","middle_left","left","s","left","middle_left","0","1",0.734,0.468,1,1,0,1,1,1,0,1,0.266,0,1,0,"cyan","red","null","null",1,2,0.734,0.468,0.727,0.583,FALSE,FALSE
"15615",83,"3",109,668,"red","cyan","cyan","red","left","middle_left","f","middle_left","left","0","0",0.505,0.727,1,0,1,1,1,1,1,0,0.222,0,1,0,"red","cyan","null","null",1,2,0.727,0.505,0.733,0.537,FALSE,FALSE
"15616",83,"3",110,1258,"red","cyan","cyan","red","middle_right","middle_left","f","middle_left","middle_right","1","0",0.517,0.715,1,1,0,1,1,1,0,0,0.198,0,1,0.005,"null","cyan","red","null",1,2,0.721,0.517,0.715,0.556,FALSE,FALSE
"15617",83,"3",111,489,"red","cyan","cyan","red","right","left","s","left","right","0","1",0.696,0.543,1,0,0,1,1,0,0,1,0.153,0,1,0,"cyan","null","null","red",1,2,0.696,0.494,0.699,0.543,FALSE,FALSE
"15618",83,"3",112,1215,"red","cyan","red","cyan","left","middle_right","s","left","middle_right","1","0",0.74,0.717,0,1,0,1,1,1,0,1,0.023,0,1,0.005,"red","null","cyan","null",1,2,0.74,0.527,0.717,0.516,FALSE,FALSE
"15619",83,"3",113,1034,"red","cyan","cyan","red","left","right","k","right","left","0","1",0.529,0.727,0,0,0,1,1,1,0,0,0.198,0,1,0,"red","null","null","cyan",1,2,0.727,0.494,0.726,0.529,FALSE,FALSE
"15620",83,"3",114,683,"red","cyan","cyan","red","right","left","s","left","right","1","0",0.731,0.519,1,0,1,1,1,1,1,1,0.212,0,1,0.005,"cyan","null","null","red",1,2,0.731,0.501,0.747,0.519,FALSE,FALSE
"15621",83,"3",115,1219,"red","cyan","red","cyan","middle_left","right","f","middle_left","right","0","1",0.51,0.516,0,0,0,1,1,0,1,0,0.00600000000000001,0,1,0,"null","red","null","cyan",1,2,0.763,0.51,0.733,0.516,FALSE,FALSE
"15622",83,"3",116,795,"red","cyan","cyan","red","middle_left","left","s","left","middle_left","1","0",0.723,0.488,0,0,0,1,1,1,0,1,0.235,0,1,0.005,"cyan","red","null","null",1,2,0.723,0.488,0.744,0.522,FALSE,FALSE
"15623",83,"3",117,854,"red","cyan","red","cyan","right","middle_right","k","right","middle_right","1","1",0.496,0.765,0,0,0,1,1,0,0,0,0.269,0,1,0.005,"null","null","cyan","red",1,2,0.719,0.513,0.765,0.496,FALSE,FALSE
"15624",83,"3",118,1214,"red","cyan","cyan","red","middle_left","right","k","right","middle_left","1","1",0.493,0.51,0,1,0,1,1,1,0,0,0.017,0,1,0.005,"null","red","null","cyan",1,2,0.734,0.51,0.775,0.493,FALSE,FALSE
"15625",83,"3",119,1064,"red","cyan","red","cyan","right","middle_left","k","right","middle_left","0","1",0.514,0.507,0,1,0,1,1,1,1,1,0.00700000000000001,0,1,0,"null","cyan","null","red",1,2,0.772,0.507,0.77,0.514,FALSE,FALSE
"15626",83,"3",120,627,"red","cyan","red","cyan","left","middle_left","s","left","middle_left","1","0",0.779,0.493,1,0,0,1,1,0,1,1,0.286,0,1,0.005,"red","cyan","null","null",1,2,0.779,0.493,0.739,0.509,FALSE,FALSE
"15627",83,"3",121,1123,"red","cyan","red","cyan","right","middle_right","k","right","middle_right","1","1",0.508,0.724,1,0,0,1,1,0,0,0,0.216,0,1,0.005,"null","null","cyan","red",1,2,0.78,0.478,0.724,0.508,FALSE,FALSE
"15628",83,"3",122,1611,"red","cyan","red","cyan","middle_left","middle_right","f","middle_left","middle_right","1","1",0.463,0.774,1,0,0,1,1,0,1,0,0.311,0,1,0.005,"null","red","cyan","null",1,2,0.769,0.463,0.774,0.502,FALSE,FALSE
"15629",83,"3",123,626,"red","cyan","cyan","red","right","left","s","left","right","1","1",0.77,0.496,0,0,0,1,1,0,0,1,0.274,0,1,0.005,"cyan","null","null","red",1,2,0.77,0.425,0.763,0.496,FALSE,FALSE
"15630",83,"3",124,478,"red","cyan","red","cyan","left","middle_right","s","left","middle_right","1","1",0.781,0.74,0,1,0,1,1,1,0,1,0.041,0,1,0.005,"red","null","cyan","null",1,2,0.781,0.47,0.74,0.496,FALSE,FALSE
"15631",83,"3",125,1606,"red","cyan","cyan","red","middle_right","middle_left","f","middle_left","middle_right","1","1",0.451,0.702,0,0,0,1,1,0,1,0,0.251,0,1,0.005,"null","cyan","red","null",1,2,0.768,0.451,0.702,0.493,FALSE,FALSE
"15632",83,"3",126,526,"red","cyan","red","cyan","left","middle_left","s","left","middle_left","1","1",0.731,0.475,0,0,0,1,1,1,0,1,0.256,0,1,0.005,"red","cyan","null","null",1,2,0.731,0.475,0.725,0.503,FALSE,FALSE
"15633",83,"3",127,601,"red","cyan","red","cyan","left","right","s","left","right","1","1",0.742,0.51,1,1,0,1,1,1,0,1,0.232,0,1,0.005,"red","null","null","cyan",1,2,0.742,0.472,0.703,0.51,FALSE,FALSE
"15634",83,"3",128,978,"red","cyan","red","cyan","middle_left","right","f","middle_left","right","0","1",0.495,0.469,1,0,0,1,1,0,1,1,0.026,0,1,0,"null","red","null","cyan",1,2,0.723,0.495,0.679,0.469,FALSE,FALSE
"15635",83,"3",129,951,"red","cyan","cyan","red","middle_right","right","k","right","middle_right","0","0",0.495,0.689,0,0,1,1,1,0,1,0,0.194,0,1,0,"null","null","red","cyan",1,2,0.741,0.49,0.689,0.495,FALSE,FALSE
"15636",83,"3",130,839,"red","cyan","cyan","red","middle_left","left","s","left","middle_left","1","0",0.708,0.52,1,0,0,1,1,0,0,1,0.188,0,1,0.005,"cyan","red","null","null",1,2,0.708,0.52,0.684,0.478,FALSE,FALSE
"15637",83,"3",131,760,"red","cyan","red","cyan","left","middle_right","s","left","middle_right","1","1",0.699,0.694,0,1,0,1,1,1,0,1,0.005,0,1,0.005,"red","null","cyan","null",1,2,0.699,0.504,0.694,0.461,FALSE,FALSE
"15638",83,"3",132,821,"red","cyan","cyan","red","right","left","s","left","right","1","1",0.707,0.459,0,1,0,1,1,1,0,1,0.248,0,1,0.005,"cyan","null","null","red",1,2,0.707,0.526,0.686,0.459,FALSE,FALSE
"15639",83,"3",133,1251,"red","cyan","cyan","red","middle_left","middle_right","h","middle_right","middle_left","1","1",0.711,0.542,1,0,0,1,1,0,0,1,0.169,0,1,0.005,"null","red","cyan","null",1,2,0.7,0.542,0.711,0.466,FALSE,FALSE
"15640",83,"3",134,837,"red","cyan","red","cyan","middle_right","right","h","middle_right","right","1","1",0.691,0.433,0,1,0,1,1,1,0,1,0.258,0,1,0.005,"null","null","red","cyan",1,2,0.717,0.498,0.691,0.433,FALSE,FALSE
"15641",83,"3",135,1259,"red","cyan","cyan","red","middle_right","middle_left","f","middle_left","middle_right","0","1",0.516,0.703,0,0,0,1,1,1,0,0,0.187,0,1,0,"null","cyan","red","null",1,2,0.727,0.516,0.703,0.437,FALSE,FALSE
"15642",83,"3",136,1050,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","0","0",0.706,0.456,1,0,1,1,1,0,1,1,0.25,0,1,0,"null","null","cyan","red",1,2,0.749,0.502,0.706,0.456,FALSE,FALSE
"15643",83,"3",137,567,"red","cyan","red","cyan","left","middle_left","s","left","middle_left","0","0",0.765,0.513,0,0,0,1,1,0,0,1,0.252,0,1,0,"red","cyan","null","null",1,2,0.765,0.513,0.716,0.442,FALSE,FALSE
"15644",83,"3",138,1542,"red","cyan","red","cyan","middle_left","right","f","middle_left","right","1","0",0.506,0.441,1,0,1,1,1,0,1,1,0.065,0,1,0.005,"null","red","null","cyan",1,2,0.778,0.506,0.739,0.441,FALSE,FALSE
"15645",83,"3",139,1389,"red","cyan","cyan","red","right","left","s","left","right","0","1",0.737,0.422,0,0,0,1,1,0,1,1,0.315,0,1,0,"cyan","null","null","red",1,2,0.737,0.492,0.732,0.422,FALSE,FALSE
"15646",83,"3",140,1047,"red","cyan","cyan","red","left","right","k","right","left","0","0",0.421,0.736,1,0,1,1,1,1,1,0,0.315,0,1,0,"red","null","null","cyan",1,2,0.736,0.545,0.725,0.421,FALSE,FALSE
"15647",83,"3",141,1477,"red","cyan","red","cyan","left","middle_right","s","left","middle_right","0","0",0.754,0.735,0,0,1,1,1,0,1,1,0.019,0,1,0,"red","null","cyan","null",1,2,0.754,0.544,0.735,0.382,FALSE,FALSE
